datasetId,openFemaDataSet,datasetVersion,name,title,description,type,sortOrder,isSearchable,isNestedObject,isNullable,primaryKey,id,lastRefresh,hash
openfema-74,FimaNfipPolicies,2,ratedFloodZone,Rated Flood Zone,"NFIP Flood Zone - Flood zone derived from the Flood Insurance Rate Map (FIRM) used to rate the insured property.

A - Special Flood with no Base Flood Elevation on FIRM; 
AE, A1-A30 - Special Flood with Base Flood Elevation on FIRM; 
A99 - Special Flood with Protection Zone; 
AH, AHB* - Special Flood with Shallow Ponding; 
AO, AOB* - Special Flood with Sheet Flow; 
X, B - Moderate Flood from primary water source.  Pockets of areas subject to drainage problems; 
X, C - Minimal Flood from primary water source.  Pockets of areas subject to drainage problems; 
D - Possible Flood; 
V - Velocity Flood with no Base Flood Elevation on FIRM; 
VE, V1-V30 - Velocity Flood with Base Flood Elevation on FIRM; 
AE, VE, X - New zone designations used on new maps starting January 1, 1986, in lieu of A1-A30, V1-V30, and B and C; 
AR - A Special Flood Hazard Area that results from the decertification of a previously accredited flood protection system that is determined to be in the process of being restored to provide base flood protection;
AR Dual Zones    - (AR/AE, AR/A1-A30, AR/AH, AR/AO, AR/A) Areas subject to flooding from failure of the flood protection system (Zone AR) which also overlap an existing Special Flood Hazard Area as a dual zone; 

*AHB, AOB, ARE, ARH, ARO, and ARA are not risk zones shown on a map, but are acceptable values for rating purposes",Text,14,1,0,1,0,7b66e646-2bcd-4269-a019-f5130b0bfe95,2023-06-22T22:02:44.317Z,ec9dbd8c2d2cb22fa4afd6a703d107569e6244c4
openfema-74,FimaNfipPolicies,2,locationOfContents,Location of Contents,"Code that indicates where within the structure the contents are located. 
1 - Basement/Enclosure/Crawlspace/Subgrade Crawlspace only; 
2 - Basement/Enclosure/Crawlspace/Subgrade Crawlspace and above; 
3 - Lowest floor only above ground level (No basement/enclosure/crawlspace/subgrade crawlspace); 
4 - Lowest floor above ground level and higher floors (No basement/enclosure/crawlspace/subgrade crawlspace); 
5 - Above ground level more than one full floor; 
6 - Manufactured (mobile) home or travel trailer on foundation; 
7 - Enclosure/Crawlspace and above;",smallint,17,1,0,1,0,caf6131f-418e-46c8-9847-9aff222b361d,2023-06-22T22:02:44.317Z,3896bd98e8a825f7f6f7465d35a4acedd7804764
openfema-74,FimaNfipPolicies,2,numberOfFloorsInInsuredBuilding,Number of Floors in Insured Building,"Code that indicates the number of floors in the insured structure.                                                                                                                                                                                                                                                                             1 - One floor; 
2 - Two floors; 
3 - Three or more floors; 
4 - Split-level; 
5 - Manufactured (mobile) home or travel trailer on foundation; 
6 - Townhouse/Rowhouse with three or more floors 
(RCBAP Low-rise only);",smallint,21,1,0,1,0,f4c42ac8-44e5-4021-a2c4-98c0b1ce27e2,2023-06-22T22:02:44.317Z,afdaa4fd75b5f1ae6d808f2c166f390d2d43a11d
openfema-74,FimaNfipPolicies,2,obstructionType,Obstruction Type,"Code that gives the type of obstruction (if any) in the enclosure (if any). With obstruction: enclosure/crawlspace with proper openings not used for rating (not applicable in V zones) - 15; 
With obstruction:  less than 300 sq. ft. with breakaway walls, but no machinery or equipment attached to building below lowest elevated floor, or elevation of machinery/equipment is at or above Base Flood Elevation - 20; 
With obstruction:  less than 300 sq. ft. with breakaway walls or finished enclosure and with machinery or equipment attached to building below lowest elevated floor, and elevation of machinery/equipment is below Base Flood Elevation - 24; 
With obstruction:  300 sq. ft. or more with breakaway walls, but no machinery or equipment attached to building below the Base Flood Elevation - 30; 
With obstruction:  300 sq. ft. or more with breakaway walls or finished enclosure and with machinery or equipment attached to building below the Base Flood Elevation - 34; 
With obstruction:  no walls, but the elevation of machinery or equipment attached to building is below Base Flood Elevation (NOTE:  Use Obstruction Type 10 and Without Obstruction Rate Table if the elevation of machinery/equipment is at or above Base Flood Elevation.) - 40; 
With obstruction:  nonbreakaway walls/crawlspace or finished enclosure with no machinery or equipment attached to building below lowest elevated floor - 50; 
With obstruction:  nonbreakaway walls/crawlspace or finished enclosure with machinery or equipment attached to building below lowest elevated floor - 54; 
With obstruction - 60; 
With Certification subgrade crawlspace (AE, A01-A30, unnumbered A, AO, AH, AOB, AHB zones) - 70; 
Without Certification subgrade crawlspace (all zones) - 80; 
With Enclosure: Elevated buildings with elevator below the BFE in A zones. No other enclosure below the BFE. - 90; 
Free of Obstruction: Elevated buildings with lattice, slats, or shutters (including louvers) enclosing the elevator below the BFE in V zones. No other obstruction or machinery and equipment (M&E) servicing the building located below the BFE. The building  will be rated free of obstruction with the V zone elevator loading added to the building basic limit. - 91; 
With Enclosure: Elevated buildings with elevator below the BFE in A zones. Enclosure below the BFE has no proper openings, is finished, or is used for other than parking, building access, or storage. - 92; 
With Obstruction: Elevated buildings with elevator below the BFE in V zones. No other obstruction or machinery and equipment (M&E) servicing the building located below the BFE. - 94; 
With Obstruction: Elevated buildings with elevator below the BFE in V zones. Breakaway wall obstruction is unfinished and elevator and obstruction are located below the BFE, but no machinery and equipment (M&E) servicing the building is located below the BFE. - 95; 
With Obstruction: Elevated buildings with elevator below the BFE in V zones. Breakaway wall obstruction is finished or is used for other than parking, building access, or storage. - 96; 
With Obstruction: Elevated buildings with elevator below the BFE in V zones. No other obstruction, but has M&E servicing the building located below the BFE. - 97;  
With Obstruction: Elevated buildings with elevator below the BFE in V zones. Breakaway walls obstruction and M&E servicing the building are located below the BFE. - 98;",smallint,22,1,0,1,0,7b74b6b7-c58c-465a-a150-a2b081d3f2a2,2023-06-22T22:02:44.317Z,b47d22305b462f3d756ddb6577bef9ddcf3d2468
openfema-74,FimaNfipPolicies,2,policyTermIndicator,Policy Term Indicator,"Indicates length of time for which policy is in effect.  As set forth in the Flood Insurance Application form, coverage is provided for an initial policy term of 1 or 3 years and for successive terms of 1 or 3 years, provided the premium for each succeeding term is paid in full and received by the NFIP prior to the expiration of the then current term.  Other terms between 1 and 3 years may be written to coincide with the term of other homeowner's insurance policies.  Preferred Risk Policies are allowed only 1-year terms.  Three-year terms are allowed only for Group Flood policies: 
1 - 1 year;
3 - 3 years (only for policies effective prior to May 1, 1999);
9 - Other (between 1 and 3 years);",smallint,30,1,0,1,0,d6b8c750-a710-4ffc-b1d9-a64ece7207c3,2023-06-22T22:02:44.317Z,e570669192c3f6ff32570d5edee2819e88bcd907
openfema-74,FimaNfipPolicies,2,primaryResidenceIndicator,Primary Residence Indicator,"Indicates whether or not the insured building/condominium unit is the primary residence of the insured. Yes is indicated with either a 'true' or '1'. No is indicated with either a 'false' or '0'.
A single-family dwelling/condominium unit qualifies as the primary residence of the insured provided that, at the time of loss, the named insured or the named insured's spouse has lived in the dwelling for either (1) 80 percent of the 365 days immediately preceding the loss, or (2) 80 percent of the period of ownership of the insured dwelling, if ownership is less than 365 days. 
Effective June 1, 2014, the NFIP defines primary residence to be a building that will be lived in by the insured or the insureds spouse for more than 50 percent of the 365 days following the policy effective date.                                                                                                Y - Primary Residence of Insured;
N - Non-Primary Residence;",boolean,32,0,0,1,0,66a975ad-e40e-4e91-980a-32c2d315772b,2023-06-22T22:02:44.317Z,13fbd11588fd12bb4018a4aa44d5efa017f83ffd
openfema-74,FimaNfipPolicies,2,regularEmergencyProgramIndicator,Regular Emergency Program Indicator,"Identifies the phase of the NFIP in which a community is currently participating.  The program status determines whether flood insurance is available and, if so, determines the limits of insurance coverage. 
R - Regular Program;
E - Emergency Program;",Text,34,1,0,1,0,69899431-2e8f-4f8e-8dc8-169433994704,2023-06-22T22:02:44.317Z,2880e1189d3bf6b4c18f4cac5e002e36b6367fa5
openfema-74,FimaNfipPolicies,2,cancellationVoidanceReasonCode,Cancellation/Voidance Reason Code,"Reason code indicating why a policy was cancelled/nullified.
Legal values (value : description):
01 : Building Sold or Removed;
02 : Contents Sold or Removed (contents-only policy);
03 : Policy Canceled and Rewritten to Establish a Common Expiration; Date with Other Lines of Insurance;
04 : Duplicate Policies (NFIP);
05 : Non-Payment;
06 : Ineligible Risk;
08 : No Insurable Interest;
09 : PMR (Physical Map Revision) or LOMR ( Letter of Map Revision) with Lender Release;
10 : Closed Basin Lake (ineligible);
16 : FEMA Letter of Determination with Lender Release;
20 : LOMA (Letter of Map Amendment) with Lender Release;
21 : SRL (Severe Repetitive Loss) Written with Incorrect Insurer;
22 : Cancel/Rewrite Due to Misrating;
23 : Fraud;
24 : Cancel/Rewrite to PRP after Map Revision;
25 : Cancel/Rewrite to Process HFIAA Refund;
26 : Duplicate Policy from Source Other than the NFIP;
45 : Certain Condominium Units Covered by Dwelling Policy and by RCBAP (Residential Condominium Building Association Policy);
50 : Policy Required by Mortgagee in Error;
52 : Mortgage Paid Off;
60 : Voidance Prior to Effective Date;
UN: Unknown;",text,39,1,0,1,0,78801d87-006b-4071-b64f-a94612a3f86d,2023-06-22T22:02:44.317Z,82b1de33d76a330deb7a39ac8074bbfe63afeafd
openfema-74,FimaNfipPolicies,2,subsidizedRateType,Subsidized Rate Type,"Indicates if a policy was subsidized rated. 
Legal values (value : description):
E : Emergency Program (based on Program Type);
N : Not subsidized;
P : Pre-FIRM subsidized;",Text,40,1,0,1,0,3a1e6f28-35ee-46d9-aa23-ddd34944885a,2023-06-22T22:02:44.317Z,8e5f0f43f0c9c849caecba135f485355fcb9e5f5
openfema-74,FimaNfipPolicies,2,communityProbationSurcharge,Community Probation Surcharge,"The probation surcharge amount, in whole dollars, is calculated by the company to rate the policy.
NOTE: A probation surcharge is a flat surcharge that the policyholder must pay on each new or renewed policy issued covering property in a community that the NFIP has placed on probation under the provisions of 44 CFR 59.24",smallint,43,1,0,1,0,c8d27b9a-17d5-4ce2-8617-b020326165db,2023-06-22T22:02:44.317Z,1adb6a38638356bcf10d2b16dbda97bb07882e46
openfema-74,FimaNfipPolicies,2,premiumPaymentIndicator,Premium Payment Indicator,"The payment mechanism used to purchase a flood insurance policy.
Legal values (value : description):
1: Credit or debit card;
2: Cash or check;",smallint,44,1,0,1,0,43cfdf90-c236-4262-983e-2950fd49d7dc,2023-06-22T22:02:44.317Z,c3072dfaeb31561b0b0bbf7e5dea83b954c480c2
openfema-74,FimaNfipPolicies,2,buildingReplacementCost,Building Replacement Cost,"Estimated cost in whole dollars to replace the building as reported by the insurer. 
NOTE: Replacement cost is not market value, and it does not include the cost of the land or contents. It is strictly the estimated cost to reconstruct the building",integer,45,1,0,1,0,cf807908-4c1f-4034-b7ae-4a5e13b56ab5,2023-06-22T22:02:44.317Z,cda406c0e70944eb05a712b0dd7d5f1c7ea77da2
openfema-74,FimaNfipPolicies,2,enclosureTypeCode,Enclosure Type Code,"Indicates if there is an enclosure below the lowest elevated floor of an elevated building, and if there is whether it is a full or partial enclosure. 
Legal values (value : description): 
F : Fully; 
P : Partially; 
N : None;",Text,50,1,0,1,0,c3ebba2e-067e-4111-9377-1937861ee5a8,2023-06-22T22:02:44.317Z,f44351c67372f42a10beefc55c0c9bca4d034694
openfema-74,FimaNfipPolicies,2,buildingDescriptionCode,Building Description Code,"Indicates the description of the use of the insured building.
Legal values (value : description):
01 : Main House;
02 : Detached Guest House;
03 : Detached Garage;
04 : Agricultural Building;
05 : Warehouse;
06 : Pool House, Clubhouse, Recreation Building;
07 : Tool/Storage Shed;
08 : Other;
09 : Barn;
10 : Apartment Building;
11 : Apartment - Unit;
12 : Cooperative Building;
13 : Cooperative - Unit;
14 : Commercial Building;
15 : Condominium (Entire Building); 
16 : Condominium - Unit;
17 : House of Worship;
18 : Manufactured (Mobile) Home;
19 : Travel Trailer;
20 : Townhouse/Rowhouse;",smallint,51,1,0,1,0,1e709879-b887-44f3-989d-40050e29a8e3,2023-06-22T22:02:44.317Z,f0957fe0dfd048cf9b3179eb62da1eb7accf9408
openfema-74,FimaNfipPolicies,2,insuranceToValueCode,Insurance to Value Code,"Code indicating the ratio of building insurance coverage purchased to the replacement cost value of the building
Legal values (value : description):
1 : Less than .50;
2 : .50 - .74;
3 : .75 or More;
NOTE: This data element is required for l98l Post-FIRM Zones V, V1-V30, and VE ratings",smallint,52,1,0,1,0,a791d617-e086-4fb5-a158-d98bdc07a8ab,2023-06-22T22:02:44.317Z,99fa4d798987ddcb1eafec6fe0e63aa6497de99c
openfema-74,FimaNfipPolicies,2,floodproofedIndicator,Floodproofed Indicator,"Indicates if the insured structure is floodproofed. Yes is indicated with either a 'true' or '1'. No is indicated with either a 'false' or '0'.
NOTE: Floodproofing is any combination of structural and non-structural additions, changes, or adjustments to structures which reduce or eliminate flood damage to a property. Floodproofing may be an alternative to elevating a building to or above the BFE; however, the NFIP requires a Floodproofing Certificate prior to considering floodproofing mitigation measures in rating a structure",boolean,54,0,0,1,0,a2d6b5dc-5214-4e40-80b6-83f650e3b0a9,2023-06-22T22:02:44.317Z,14d5f9a447c8c90f09ec8bda52fba4294fe38e51
openfema-74,FimaNfipPolicies,2,waitingPeriodType,Waiting Period Type,"The type of waiting period used to issue the policy
Legal values (value : description):
S : Standard; 
C : Loan Closing;
M : Map Revision;
N : No waiting period;
W: Post-Wildfire;",Text,55,1,0,1,0,a8e96c5e-4774-4ef6-8443-80daef7d7269,2023-06-22T22:02:44.317Z,132a375c3d780df1631cd495e3eaab8c91fc120f
